Frame,Time,Ball_X,Ball_Y,Ball_GridID,Ball_xT,Home_P1_X,Home_P1_Y,Home_P1_GridID,Home_P1_xT,Home_P2_X,Home_P2_Y,Home_P2_GridID,Home_P2_xT,Home_P3_X,Home_P3_Y,Home_P3_GridID,Home_P3_xT,Home_P4_X,Home_P4_Y,Home_P4_GridID,Home_P4_xT,Home_P5_X,Home_P5_Y,Home_P5_GridID,Home_P5_xT,Home_P6_X,Home_P6_Y,Home_P6_GridID,Home_P6_xT,Home_P7_X,Home_P7_Y,Home_P7_GridID,Home_P7_xT,Home_P8_X,Home_P8_Y,Home_P8_GridID,Home_P8_xT,Home_P9_X,Home_P9_Y,Home_P9_GridID,Home_P9_xT,Home_P10_X,Home_P10_Y,Home_P10_GridID,Home_P10_xT,Home_P11_X,Home_P11_Y,Home_P11_GridID,Home_P11_xT,Away_P1_X,Away_P1_Y,Away_P1_GridID,Away_P1_xT,Away_P2_X,Away_P2_Y,Away_P2_GridID,Away_P2_xT,Away_P3_X,Away_P3_Y,Away_P3_GridID,Away_P3_xT,Away_P4_X,Away_P4_Y,Away_P4_GridID,Away_P4_xT,Away_P5_X,Away_P5_Y,Away_P5_GridID,Away_P5_xT,Away_P6_X,Away_P6_Y,Away_P6_GridID,Away_P6_xT,Away_P7_X,Away_P7_Y,Away_P7_GridID,Away_P7_xT,Away_P8_X,Away_P8_Y,Away_P8_GridID,Away_P8_xT,Away_P9_X,Away_P9_Y,Away_P9_GridID,Away_P9_xT,Away_P10_X,Away_P10_Y,Away_P10_GridID,Away_P10_xT,Away_P11_X,Away_P11_Y,Away_P11_GridID,Away_P11_xT,Home_MAX_xT,Home_SUM_xT,Away_MAX_xT,Away_SUM_xT
177,17.7,0.54705,0.25691,1843,0.00771,0.14267,0.47632,3375,0.00318,0.52571,0.36603,2576,0.00962,0.36752,0.35559,2559,0.00477,0.38867,0.55324,3926,0.00519,0.69095,0.52897,3748,0.01169,0.59267,0.22912,1638,0.01148,0.49562,0.22529,1628,0.00763,0.40457,0.68618,4873,0.00535,0.6039,0.53544,3844,0.01074,0.52705,0.58206,4151,0.00894,0.63771,0.46309,3322,0.01122,0.61095,0.19309,1430,0.00437,0.62333,0.49426,3531,0.00577,0.37819,0.39162,2770,0.01134,0.64038,0.31059,2273,0.00442,0.914,0.47324,3456,0.00203,0.46638,0.62838,4459,0.00796,0.48086,0.67397,4776,0.00746,0.67848,0.66147,4692,0.00418,0.68876,0.61912,4483,0.00506,0.53876,0.23853,1737,0.00652,0.7041,0.45176,3224,0.00416,0.01169,0.08981,0.01134,0.06327
178,17.8,0.5299,0.27059,1946,0.00855,0.142,0.47515,3375,0.00318,0.52438,0.36029,2576,0.00962,0.3659,0.35162,2454,0.00546,0.38667,0.54897,3926,0.00519,0.68924,0.52691,3748,0.01169,0.59029,0.22294,1637,0.0105,0.49248,0.22059,1522,0.00821,0.40324,0.68235,4873,0.00535,0.60305,0.53441,3844,0.01074,0.52486,0.57721,4151,0.00894,0.63562,0.45794,3322,0.01122,0.6081,0.18868,1324,0.00498,0.62143,0.49132,3531,0.00577,0.37752,0.38941,2770,0.01134,0.63933,0.30456,2168,0.00446,0.9139,0.47221,3456,0.00203,0.46324,0.62412,4459,0.00796,0.47819,0.67147,4776,0.00746,0.67905,0.65647,4692,0.00418,0.6879,0.61632,4378,0.00371,0.53895,0.23691,1737,0.00652,0.70438,0.45162,3224,0.00416,0.01169,0.0901,0.01134,0.06257
179,17.9,0.5141,0.28382,2049,0.00765,0.14124,0.47412,3375,0.00318,0.52286,0.35471,2575,0.00917,0.36438,0.34838,2454,0.00546,0.38476,0.54471,3926,0.00519,0.68781,0.52471,3748,0.01169,0.58781,0.21735,1532,0.01001,0.48924,0.21618,1522,0.00821,0.40181,0.67838,4873,0.00535,0.6021,0.53324,3844,0.01074,0.52267,0.57235,4045,0.00771,0.63352,0.45294,3217,0.0128,0.60552,0.18426,1324,0.00498,0.61952,0.48838,3531,0.00577,0.37714,0.38779,2770,0.01134,0.6381,0.29853,2167,0.00497,0.91381,0.47132,3456,0.00203,0.46,0.61971,4459,0.00796,0.47562,0.66882,4775,0.00861,0.67943,0.65235,4692,0.00418,0.68705,0.61368,4378,0.00371,0.53895,0.23544,1737,0.00652,0.70476,0.45147,3225,0.00337,0.0128,0.08951,0.01134,0.06344
180,18.0,0.49952,0.29794,2153,0.00745,0.14038,0.47309,3375,0.00318,0.52105,0.34941,2470,0.00794,0.36286,0.34559,2454,0.00546,0.38286,0.54044,3821,0.00554,0.68648,0.5225,3748,0.01169,0.58514,0.21221,1532,0.01001,0.48571,0.21221,1521,0.007,0.40038,0.67441,4768,0.00544,0.60114,0.53191,3844,0.01074,0.52048,0.5675,4045,0.00771,0.63152,0.44824,3217,0.0128,0.60314,0.17956,1324,0.00498,0.61743,0.48559,3530,0.00592,0.37714,0.38691,2770,0.01134,0.63676,0.29235,2062,0.00435,0.91362,0.47059,3351,0.0023,0.45648,0.61529,4353,0.01097,0.47295,0.66647,4775,0.00861,0.67914,0.64971,4692,0.00418,0.6861,0.61118,4378,0.00371,0.53886,0.23382,1632,0.00593,0.70514,0.45118,3225,0.00337,0.0128,0.08751,0.01134,0.06566
181,18.1,0.486,0.31221,2257,0.00927,0.13933,0.47235,3375,0.00318,0.51914,0.34441,2470,0.00794,0.36133,0.34338,2453,0.00424,0.38086,0.53618,3820,0.00539,0.68524,0.52044,3747,0.02022,0.58238,0.20779,1532,0.01001,0.482,0.20868,1521,0.007,0.39914,0.67059,4767,0.0048,0.6001,0.53073,3844,0.01074,0.51829,0.5625,4045,0.00771,0.62952,0.44368,3217,0.0128,0.60095,0.17471,1219,0.00436,0.61533,0.48279,3425,0.0056,0.37752,0.38647,2770,0.01134,0.63533,0.28618,2062,0.00435,0.91324,0.47015,3351,0.0023,0.45286,0.61103,4353,0.01097,0.47019,0.66426,4775,0.00861,0.6779,0.64868,4692,0.00418,0.68495,0.60868,4377,0.00383,0.53867,0.23221,1632,0.00593,0.70543,0.45029,3225,0.00337,0.02022,0.09403,0.01134,0.06484
182,18.2,0.47343,0.32618,2360,0.00913,0.13829,0.47176,3375,0.00318,0.51686,0.33985,2470,0.00794,0.35981,0.34206,2453,0.00424,0.37895,0.53206,3820,0.00539,0.684,0.51838,3747,0.02022,0.57933,0.20382,1426,0.01006,0.47829,0.20574,1416,0.00606,0.39781,0.66691,4767,0.0048,0.59905,0.52941,3843,0.00899,0.51619,0.55779,3940,0.00797,0.62752,0.43941,3111,0.01341,0.59886,0.17,1218,0.00418,0.61305,0.48,3425,0.0056,0.37838,0.38691,2770,0.01134,0.63362,0.28015,2062,0.00435,0.91257,0.47,3351,0.0023,0.44905,0.60662,4353,0.01097,0.46724,0.66235,4775,0.00861,0.67571,0.64912,4691,0.00361,0.68362,0.60632,4377,0.00383,0.53838,0.23059,1632,0.00593,0.70533,0.44897,3225,0.00337,0.02022,0.09226,0.01134,0.06409
183,18.3,0.46305,0.33824,2359,0.00825,0.13695,0.47132,3375,0.00318,0.51438,0.33588,2365,0.00747,0.35819,0.34118,2453,0.00424,0.37705,0.52794,3715,0.00554,0.68276,0.51662,3747,0.02022,0.5761,0.20044,1426,0.01006,0.47457,0.20324,1415,0.00679,0.39657,0.66338,4767,0.0048,0.5979,0.52824,3738,0.00978,0.5141,0.55309,3939,0.0094,0.62543,0.43529,3111,0.01341,0.59667,0.16515,1218,0.00418,0.61057,0.47735,3425,0.0056,0.37962,0.38779,2770,0.01134,0.63171,0.27471,1957,0.00415,0.91171,0.46985,3351,0.0023,0.44495,0.60221,4247,0.00963,0.464,0.66074,4669,0.00903,0.67248,0.65118,4691,0.00361,0.6821,0.60427,4377,0.00383,0.5379,0.22897,1632,0.00593,0.70495,0.44721,3225,0.00337,0.02022,0.09489,0.01134,0.06297
184,18.4,0.45448,0.34897,2463,0.0081,0.13552,0.47088,3375,0.00318,0.51162,0.33221,2364,0.00922,0.35657,0.34103,2453,0.00424,0.37524,0.52382,3715,0.00554,0.68152,0.51515,3747,0.02022,0.57276,0.1975,1426,0.01006,0.47086,0.20118,1415,0.00679,0.39514,0.66,4662,0.00667,0.59667,0.52721,3738,0.00978,0.512,0.54853,3939,0.0094,0.62324,0.43162,3111,0.01341,0.59448,0.16059,1113,0.00515,0.6079,0.47485,3424,0.0065,0.38124,0.38941,2771,0.01281,0.62962,0.26971,1957,0.00415,0.91067,0.47,3351,0.0023,0.44067,0.59779,4247,0.00963,0.46086,0.65956,4669,0.00903,0.6681,0.65471,4691,0.00361,0.68048,0.60235,4272,0.00362,0.53733,0.22721,1632,0.00593,0.70429,0.44515,3224,0.00416,0.02022,0.09851,0.01281,0.06689
185,18.5,0.44667,0.35897,2567,0.01175,0.134,0.47074,3375,0.00318,0.50867,0.32912,2364,0.00922,0.35486,0.34147,2453,0.00424,0.37352,0.52,3715,0.00554,0.68029,0.51382,3642,0.0169,0.56933,0.195,1425,0.01087,0.46714,0.19956,1415,0.00679,0.39362,0.65691,4662,0.00667,0.59552,0.52647,3738,0.00978,0.50991,0.54441,3939,0.0094,0.62095,0.42809,3111,0.01341,0.59219,0.15632,1113,0.00515,0.60524,0.47265,3424,0.0065,0.38314,0.39147,2771,0.01281,0.62733,0.26544,1956,0.01099,0.90952,0.47029,3351,0.0023,0.43619,0.59353,4246,0.00904,0.45752,0.65853,4669,0.00903,0.66248,0.65956,4690,0.00431,0.67857,0.60059,4272,0.00362,0.53667,0.22544,1632,0.00593,0.70324,0.44279,3224,0.00416,0.0169,0.096,0.01281,0.07384
186,18.6,0.43819,0.36794,2672,0.00938,0.13248,0.47088,3374,0.00369,0.50533,0.32662,2364,0.00922,0.35314,0.3425,2453,0.00424,0.3719,0.51632,3715,0.00554,0.67905,0.51265,3642,0.0169,0.56581,0.19309,1425,0.01087,0.46343,0.19838,1414,0.007,0.392,0.65397,4662,0.00667,0.59429,0.52573,3738,0.00978,0.50771,0.54059,3834,0.00715,0.61857,0.425,3005,0.00884,0.58971,0.15235,1112,0.00582,0.60238,0.47044,3319,0.00563,0.38533,0.39397,2771,0.01281,0.62476,0.26177,1851,0.00506,0.90819,0.47059,3351,0.0023,0.43152,0.58927,4246,0.00904,0.4541,0.65794,4668,0.0109,0.65543,0.66574,4794,0.00427,0.67657,0.59897,4272,0.00362,0.53581,0.22368,1632,0.00593,0.7019,0.44044,3119,0.00445,0.0169,0.0899,0.01281,0.06983
187,18.7,0.43038,0.37838,2671,0.00947,0.13076,0.47118,3374,0.00369,0.50181,0.32471,2363,0.0071,0.35124,0.34397,2452,0.00414,0.37048,0.51294,3609,0.00453,0.67771,0.51162,3642,0.0169,0.56229,0.19162,1425,0.01087,0.45952,0.19735,1414,0.007,0.39,0.65132,4661,0.00602,0.59314,0.52529,3738,0.00978,0.50533,0.53706,3834,0.00715,0.61609,0.42221,3005,0.00884,0.58705,0.14882,1112,0.00582,0.59943,0.46868,3318,0.00655,0.38771,0.39691,2771,0.01281,0.622,0.25882,1851,0.00506,0.90676,0.47103,3456,0.00203,0.42667,0.585,4140,0.01174,0.45048,0.6575,4668,0.0109,0.64695,0.67279,4793,0.00496,0.67438,0.59765,4271,0.00443,0.53476,0.22191,1632,0.00593,0.70019,0.43809,3119,0.00445,0.0169,0.08602,0.01281,0.07468
188,18.8,0.42286,0.38735,2775,0.00968,0.12895,0.47162,3374,0.00369,0.4981,0.32324,2258,0.00849,0.34924,0.34618,2452,0.00414,0.36895,0.51,3609,0.00453,0.67629,0.51074,3642,0.0169,0.55876,0.19059,1319,0.00804,0.45552,0.19662,1413,0.00696,0.38781,0.64897,4661,0.00602,0.5919,0.52485,3738,0.00978,0.50286,0.53382,3833,0.01254,0.61352,0.41985,3005,0.00884,0.5841,0.14559,1007,0.00571,0.59638,0.46691,3318,0.00655,0.39029,0.4,2876,0.01234,0.61905,0.25662,1851,0.00506,0.90524,0.47147,3456,0.00203,0.42152,0.58103,4140,0.01174,0.44686,0.65735,4667,0.00952,0.63752,0.68059,4897,0.00477,0.672,0.59632,4271,0.00443,0.53352,0.22015,1527,0.00978,0.69819,0.43588,3119,0.00445,0.0169,0.08993,0.01234,0.07638
189,18.9,0.41562,0.39412,2774,0.01097,0.12714,0.47206,3374,0.00369,0.49419,0.32265,2257,0.00687,0.34705,0.34882,2452,0.00414,0.36743,0.50765,3609,0.00453,0.67467,0.50985,3641,0.01513,0.55524,0.19,1319,0.00804,0.45124,0.19603,1413,0.00696,0.38524,0.64691,4556,0.00539,0.59057,0.52471,3738,0.00978,0.50009,0.53088,3833,0.01254,0.61076,0.41779,3005,0.00884,0.58105,0.14279,1007,0.00571,0.59314,0.46544,3318,0.00655,0.39286,0.40338,2877,0.01097,0.6159,0.25515,1850,0.0051,0.90362,0.47191,3455,0.00221,0.41629,0.57721,4139,0.01201,0.44305,0.6575,4667,0.00952,0.62752,0.68853,4896,0.00478,0.66962,0.59529,4271,0.00443,0.532,0.21853,1526,0.00648,0.696,0.43382,3119,0.00445,0.01513,0.08591,0.01201,0.07221
190,19.0,0.4099,0.39926,2879,0.00915,0.12524,0.47279,3374,0.00369,0.4901,0.3225,2257,0.00687,0.34457,0.35191,2452,0.00414,0.3659,0.50574,3609,0.00453,0.67305,0.50912,3641,0.01513,0.55171,0.18985,1318,0.00869,0.44686,0.19559,1412,0.0061,0.38229,0.645,4556,0.00539,0.58914,0.52441,3737,0.00973,0.49714,0.52824,3728,0.00669,0.6079,0.41618,3004,0.00958,0.57771,0.14015,1006,0.00727,0.58981,0.46412,3317,0.00539,0.39562,0.40691,2877,0.01097,0.61257,0.25412,1850,0.0051,0.9021,0.47235,3455,0.00221,0.41076,0.57368,4139,0.01201,0.43905,0.65779,4667,0.00952,0.61714,0.69618,5000,0.00535,0.66705,0.59441,4271,0.00443,0.5301,0.21691,1526,0.00648,0.69371,0.43221,3118,0.00547,0.01513,0.08054,0.01201,0.0742
191,19.1,0.40648,0.40382,2878,0.01078,0.12314,0.47368,3373,0.00364,0.486,0.32324,2257,0.00687,0.342,0.35559,2556,0.00502,0.3641,0.50471,3609,0.00453,0.67133,0.50853,3641,0.01513,0.54819,0.19015,1318,0.00869,0.4421,0.19529,1412,0.0061,0.37905,0.64309,4555,0.00519,0.58771,0.52441,3737,0.00973,0.49381,0.52588,3727,0.01439,0.60486,0.415,3004,0.00958,0.57419,0.13779,1006,0.00727,0.58629,0.46324,3317,0.00539,0.39838,0.41059,2877,0.01097,0.60905,0.25353,1849,0.00619,0.90057,0.4725,3455,0.00221,0.40505,0.57044,4033,0.01255,0.43486,0.65838,4666,0.01117,0.60705,0.70338,4999,0.00483,0.66438,0.59368,4270,0.00407,0.5279,0.21559,1526,0.00648,0.69143,0.43088,3118,0.00547,0.01513,0.08887,0.01255,0.0766
192,19.2,0.40571,0.40824,2878,0.01078,0.12114,0.47456,3373,0.00364,0.4819,0.32456,2361,0.00722,0.33914,0.35956,2556,0.00502,0.362,0.50426,3609,0.00453,0.66943,0.50794,3641,0.01513,0.54476,0.19088,1318,0.00869,0.43714,0.19529,1411,0.00617,0.37552,0.64147,4555,0.00519,0.586,0.52441,3737,0.00973,0.49029,0.52368,3727,0.01439,0.60171,0.41412,3004,0.00958,0.57048,0.13574,1005,0.00501,0.58257,0.4625,3317,0.00539,0.40114,0.41426,2983,0.0115,0.60543,0.25324,1849,0.00619,0.89895,0.47279,3455,0.00221,0.39914,0.5675,4032,0.00938,0.43057,0.65912,4666,0.01117,0.59743,0.70971,5103,0.00544,0.66171,0.59294,4270,0.00407,0.52533,0.21441,1526,0.00648,0.68905,0.42985,3118,0.00547,0.01513,0.08929,0.0115,0.07231
193,19.3,0.40771,0.41353,2983,0.0115,0.11905,0.47559,3373,0.00364,0.47781,0.32647,2361,0.00722,0.33629,0.36382,2556,0.00502,0.35962,0.50471,3608,0.00511,0.66762,0.5075,3641,0.01513,0.54133,0.19206,1422,0.00692,0.43181,0.19544,1411,0.00617,0.37171,0.63985,4555,0.00519,0.584,0.52456,3737,0.00973,-1.43,1.48,7036,0.0,0.59848,0.41353,3003,0.0115,0.56657,0.13382,1005,0.00501,0.57876,0.46206,3316,0.00488,0.40381,0.41794,2983,0.0115,0.60143,0.25324,1849,0.00619,0.89743,0.47294,3455,0.00221,0.39305,0.565,4032,0.00938,0.4261,0.66015,4665,0.00915,0.58857,0.715,5102,0.00658,0.65905,0.59235,4270,0.00407,0.52238,0.21353,1525,0.007,0.68667,0.42912,3118,0.00547,0.01513,0.07563,0.0115,0.07144
194,19.4,0.41095,0.41779,2984,0.01208,0.11686,0.47662,3373,0.00364,0.47371,0.32912,2360,0.00753,0.33314,0.36838,2660,0.00342,0.35676,0.50574,3608,0.00511,0.66562,0.50735,3640,0.01363,0.5379,0.19353,1422,0.00692,0.42638,0.19574,1410,0.00623,0.36762,0.63838,4554,0.00461,0.58181,0.52456,3737,0.00973,0.48229,0.51985,3726,0.00734,0.59505,0.41324,3003,0.0115,0.56238,0.13206,900,0.00583,0.57486,0.46206,3316,0.00488,0.40638,0.42147,2983,0.0115,0.59733,0.25338,1848,0.00603,0.89571,0.47324,3455,0.00221,0.38686,0.56279,4031,0.00902,0.42124,0.66176,4770,0.01189,0.58038,0.71941,5101,0.00618,0.65619,0.59191,4269,0.00455,0.51924,0.21279,1525,0.007,0.6841,0.42853,3117,0.00445,0.01363,0.07966,0.01189,0.07354
195,19.5,0.4139,0.42088,2984,0.01208,0.11457,0.47779,3373,0.00364,0.46962,0.33235,2360,0.00753,0.3299,0.37324,2660,0.00342,0.35371,0.50735,3608,0.00511,0.66352,0.50721,3640,0.01363,0.53457,0.19544,1422,0.00692,0.42067,0.19647,1410,0.00623,0.36333,0.63706,4554,0.00461,0.57933,0.52485,3736,0.00989,0.478,0.51824,3726,0.00734,0.59143,0.41324,3003,0.0115,0.5579,0.13059,899,0.00705,0.57067,0.46221,3315,0.00611,0.40905,0.425,2983,0.0115,0.59314,0.25382,1848,0.00603,0.8939,0.47338,3454,0.00218,0.38048,0.56088,4030,0.01194,0.41629,0.66368,4769,0.01032,0.57286,0.72294,5206,0.00655,0.65324,0.59162,4269,0.00455,0.51571,0.21221,1525,0.007,0.68133,0.42779,3117,0.00445,0.01363,0.07982,0.01194,0.07768
196,19.6,0.41667,0.42338,2984,0.01208,0.11248,0.47897,3372,0.00218,0.46562,0.33603,2359,0.00721,0.32657,0.37824,2660,0.00342,0.35029,0.50941,3607,0.00486,0.66133,0.50706,3640,0.01363,0.53114,0.19779,1421,0.0084,0.41486,0.19721,1409,0.00615,0.35876,0.63588,4553,0.00669,0.57657,0.52529,3736,0.00989,0.47352,0.51662,3725,0.00658,0.58781,0.41353,3002,0.01208,0.55324,0.12912,899,0.00705,0.56638,0.4625,3315,0.00611,0.41162,0.42824,3089,0.01017,0.58876,0.25456,1847,0.00626,0.8921,0.47338,3454,0.00218,0.374,0.55897,4030,0.01194,0.41105,0.66588,4769,0.01032,0.56638,0.72544,5205,0.00596,0.65019,0.59147,4269,0.00455,0.512,0.21176,1524,0.00821,0.67848,0.42735,3117,0.00445,0.01363,0.08109,0.01194,0.0772
197,19.7,0.41876,0.4275,3089,0.01017,0.11029,0.48015,3372,0.00218,0.46162,0.34015,2464,0.00703,0.32314,0.38309,2764,0.00475,0.34657,0.51162,3607,0.00486,0.65914,0.50721,3640,0.01363,0.5279,0.20029,1421,0.0084,0.40905,0.19824,1408,0.0051,0.354,0.63485,4553,0.00669,0.57352,0.52588,3736,0.00989,0.46895,0.515,3725,0.00658,0.584,0.41412,3002,0.01208,0.54838,0.12794,898,0.00649,0.562,0.46309,3315,0.00611,0.4139,0.43132,3089,0.01017,0.58438,0.25574,1847,0.00626,0.89038,0.47353,3454,0.00218,0.36743,0.55735,3924,0.01368,0.40581,0.66853,4768,0.0093,0.56067,0.72721,5204,0.0073,0.64714,0.59132,4268,0.00457,0.50809,0.21147,1524,0.00821,0.67562,0.42706,3116,0.00608,0.01363,0.08119,0.01368,0.08035
198,19.8,0.41924,0.43603,3090,0.00874,0.10819,0.48147,3372,0.00218,0.45762,0.34456,2464,0.00703,0.31981,0.38794,2764,0.00475,0.34257,0.51397,3606,0.00415,0.65705,0.50735,3639,0.01299,0.52467,0.20309,1421,0.0084,0.40324,0.19941,1408,0.0051,0.34905,0.63397,4552,0.00496,0.57029,0.52662,3735,0.01417,0.46429,0.51368,3619,0.00847,0.58,0.41485,3001,0.01406,0.54343,0.12691,898,0.00649,0.55752,0.46397,3314,0.00624,0.4161,0.43397,3089,0.01017,0.58,0.25706,1846,0.00544,0.88876,0.47382,3454,0.00218,0.36076,0.55588,3923,0.01338,0.40057,0.67118,4768,0.0093,0.55571,0.72853,5204,0.0073,0.6441,0.59118,4268,0.00457,0.50409,0.21103,1523,0.01235,0.67267,0.42691,3116,0.00608,0.01417,0.08626,0.01338,0.0835
199,19.9,0.41762,0.45015,3194,0.00982,0.1061,0.48279,3372,0.00218,0.45362,0.34941,2463,0.00673,0.31629,0.39265,2764,0.00475,0.33838,0.51632,3711,0.00518,0.65486,0.5075,3639,0.01299,0.52152,0.20603,1525,0.00925,0.39752,0.20074,1407,0.00455,0.3439,0.63309,4552,0.00496,0.56695,0.52765,3735,0.01417,0.45952,0.51235,3619,0.00847,0.5761,0.41588,3001,0.01406,0.53848,0.12603,897,0.00556,0.55305,0.465,3314,0.00624,0.4181,0.43647,3089,0.01017,0.57562,0.25882,1846,0.00544,0.88714,0.47397,3454,0.00218,0.35419,0.55471,3923,0.01338,0.39524,0.67412,4767,0.01146,0.55076,0.72956,5203,0.00767,0.64105,0.59132,4268,0.00457,0.50009,0.21074,1523,0.01235,0.66962,0.42691,3116,0.00608,0.01417,0.08729,0.01338,0.0851
200,20.0,0.41371,0.46809,3299,0.01192,0.104,0.48412,3371,0.00221,0.44971,0.35426,2568,0.00704,0.31286,0.39706,2868,0.00474,0.33381,0.51853,3711,0.00518,0.65267,0.50779,3639,0.01299,0.51838,0.20912,1525,0.00925,0.39171,0.20221,1407,0.00455,0.33857,0.63235,4551,0.00527,0.56343,0.52897,3735,0.01417,0.45467,0.51118,3618,0.0068,0.572,0.41706,3001,0.01406,0.53333,0.12529,896,0.00671,0.54857,0.46618,3313,0.00807,0.4199,0.43868,3090,0.00874,0.57133,0.26074,1845,0.00671,0.88571,0.47426,3453,0.00364,0.34762,0.55353,3922,0.01225,0.3901,0.67721,4871,0.01092,0.54581,0.73088,5203,0.00767,0.638,0.59132,4267,0.00458,0.4961,0.21044,1523,0.01235,0.66657,0.42691,3115,0.0032,0.01417,0.08626,0.01235,0.08484
201,20.1,0.408,0.48779,3508,0.01328,0.1019,0.48559,3476,0.00225,0.44571,0.35941,2567,0.00689,0.30924,0.40132,2868,0.00474,0.32905,0.52073,3710,0.0047,0.65048,0.50824,3639,0.01299,0.51533,0.21235,1525,0.00925,0.3859,0.20368,1406,0.00437,0.33324,0.63191,4445,0.00445,0.55971,0.53059,3839,0.01097,0.44971,0.51015,3618,0.0068,0.568,0.41868,3000,0.01456,0.52829,0.12485,896,0.00671,0.544,0.46765,3313,0.00807,0.42143,0.44059,3090,0.00874,0.56724,0.26294,1845,0.00671,0.88429,0.47471,3453,0.00364,0.34114,0.55235,3921,0.01335,0.38505,0.68029,4871,0.01092,0.54076,0.73221,5202,0.00677,0.63495,0.59147,4267,0.00458,0.4919,0.21015,1522,0.01637,0.66352,0.42706,3115,0.0032,0.01456,0.08197,0.01637,0.08906
202,20.2,0.40181,0.50706,3613,0.00669,0.09981,0.48706,3476,0.00225,0.44171,0.36456,2567,0.00689,0.30562,0.40544,2868,0.00474,0.32419,0.52279,3710,0.0047,0.64838,0.50853,3639,0.01299,0.51229,0.21559,1524,0.01637,0.3801,0.20544,1405,0.00464,0.32781,0.63147,4445,0.00445,0.556,0.53235,3839,0.01097,0.44476,0.50912,3617,0.00721,0.564,0.42044,3000,0.01456,0.52324,0.12471,895,0.00912,0.53952,0.46926,3312,0.00869,0.42267,0.44221,3195,0.01644,0.56324,0.26515,1950,0.00668,0.88286,0.475,3453,0.00364,0.33486,0.55147,3921,0.01335,0.38019,0.68324,4870,0.01169,0.53562,0.73368,5202,0.00677,0.632,0.59176,4267,0.00458,0.48781,0.21,1522,0.01637,0.66048,0.42735,3115,0.0032,0.01637,0.08977,0.01644,0.10053
203,20.3,0.396,0.52471,3717,0.00581,0.09771,0.48853,3476,0.00225,0.43771,0.36971,2671,0.00676,0.302,0.40926,2867,0.00526,0.31905,0.52456,3709,0.00456,0.64619,0.50912,3638,0.01153,0.50924,0.21897,1524,0.01637,0.37438,0.20735,1510,0.00525,0.32238,0.63147,4444,0.00431,0.5521,0.53441,3838,0.00881,0.43971,0.50824,3617,0.00721,0.5599,0.42235,2999,0.01155,0.51819,0.12471,895,0.00912,0.53505,0.47103,3417,0.00673,0.42362,0.44353,3195,0.01644,0.55933,0.2675,1949,0.00671,0.88143,0.47544,3453,0.00364,0.32867,0.55059,3920,0.017,0.37552,0.68632,4870,0.01169,0.53029,0.73515,5201,0.00681,0.62905,0.59191,4267,0.00458,0.48362,0.20985,1521,0.00925,0.65743,0.42765,3115,0.0032,0.01637,0.08386,0.017,0.09517
204,20.4,0.39067,0.54074,3822,0.01074,0.09562,0.49,3476,0.00225,0.43362,0.375,2671,0.00676,0.29838,0.41279,2972,0.00358,0.31381,0.52632,3708,0.00364,0.644,0.50956,3638,0.01153,0.50629,0.22221,1629,0.00693,0.36867,0.20926,1509,0.00436,0.31695,0.63147,4444,0.00431,0.54819,0.53662,3838,0.00881,0.43467,0.5075,3616,0.00747,0.5559,0.42456,2999,0.01155,0.51314,0.125,894,0.00638,0.53057,0.47309,3416,0.00638,0.42419,0.445,3195,0.01644,0.55562,0.26971,1949,0.00671,0.88,0.47588,3453,0.00364,0.32267,0.54971,3919,0.01799,0.37114,0.68926,4869,0.01164,0.52476,0.73691,5306,0.00667,0.62619,0.59235,4266,0.00595,0.47933,0.20985,1521,0.00925,0.65438,0.42809,3114,0.00507,0.01155,0.07119,0.01799,0.09612
205,20.5,0.38581,0.55515,3926,0.01091,0.09343,0.49147,3475,0.00167,0.42952,0.38015,2671,0.00676,0.29467,0.41632,2971,0.00378,0.30848,0.52794,3708,0.00364,0.64181,0.51029,3638,0.01153,0.50314,0.22559,1628,0.00763,0.36295,0.21147,1509,0.00436,0.31162,0.63191,4443,0.00506,0.54419,0.53897,3838,0.00881,0.42952,0.50676,3616,0.00747,0.5519,0.42691,3103,0.01045,0.50819,0.12559,894,0.00638,0.52619,0.47529,3416,0.00638,0.42448,0.44618,3195,0.01644,0.5519,0.27206,1948,0.00671,0.87867,0.47632,3453,0.00364,0.31686,0.54912,3919,0.01799,0.36714,0.69221,4974,0.01098,0.51914,0.73882,5305,0.00823,0.62324,0.59265,4266,0.00595,0.47495,0.21015,1520,0.0092,0.65133,0.42853,3114,0.00507,0.01153,0.07116,0.01799,0.09697
206,20.6,0.38133,0.56838,4031,0.00902,0.09133,0.49294,3475,0.00167,0.42524,0.38544,2775,0.00656,0.29105,0.41956,2971,0.00378,0.30314,0.52941,3812,0.00469,0.63962,0.51103,3638,0.01153,0.5,0.22897,1628,0.00763,0.35724,0.21382,1508,0.00447,0.30629,0.6325,4548,0.0038,0.54,0.54147,3837,0.01123,0.42429,0.50632,3615,0.00622,0.548,0.42926,3103,0.01045,0.50333,0.12647,893,0.00732,0.52181,0.47779,3415,0.00635,0.42429,0.4475,3195,0.01644,0.54829,0.27441,1948,0.00671,0.87724,0.47676,3453,0.00364,0.31133,0.54853,3918,0.01296,0.36333,0.695,4974,0.01098,0.51324,0.74088,5304,0.00592,0.62038,0.59309,4266,0.00595,0.47029,0.21059,1520,0.0092,0.64819,0.42882,3114,0.00507,0.01153,0.07203,0.01644,0.09054
